,Unnamed: 0,construct_year,number_of_room,size_metre,Elevator,Parking,Cage,Balcon,main_neighbourhood,price_perMetre_Tooman,floor
362,362,1385,3,190,1,1,1,0,پاسداران,85263000.0,1.0
363,363,1398,4,280,1,1,1,0,پاسداران,142142000.0,9.0
364,364,1397,2,65,1,1,1,0,هاشمی,41538000.0,2.0
365,365,1381,2,70,0,1,1,0,جمهوری,47142000.0,3.0
366,366,1396,3,200,1,1,1,0,الهیه,195000000.0,3.0
367,367,1385,2,96,1,1,1,0,شهرک غرب,90625000.0,2.0
368,368,1392,2,90,1,1,1,0,سعادت‌آباد,108888000.0,1.0
369,369,1386,3,136,1,1,1,0,سعادت‌آباد,89705000.0,3.0
370,370,1400,1,76,1,1,1,0,سعادت‌آباد,113815000.0,3.0
371,371,1393,3,178,1,1,1,0,دریاچه شهدای خلیج فارس,39887000.0,20.0
372,372,1392,3,195,1,1,1,0,سعادت‌آباد,124615000.0,1.0
373,373,1401,3,130,1,1,1,0,ولنجک,160000000.0,4.0
374,374,1392,3,143,1,1,1,0,نیاوران,100000000.0,6.0
375,375,1385,2,66,1,1,1,0,شهران شمالی,66666000.0,3.0
376,376,1398,2,69,1,1,1,0,افسریه,46231000.0,2.0
377,377,1397,3,146,1,1,1,0,کوی فردوس,78082000.0,1.0
378,378,1395,2,116,1,1,1,0,سازمان برنامه,71551000.0,4.0
379,379,1389,3,155,1,1,1,0,قیطریه,94000000.0,4.0
380,380,1388,2,117,1,1,1,0,دروس,100000000.0,2.0
381,381,1388,3,150,1,1,1,0,سعادت‌آباد,88000000.0,2.0
382,382,1401,3,275,1,1,1,0,سعادت‌آباد,240000000.0,3.0
383,383,1401,3,250,1,1,1,0,سعادت‌آباد,220000000.0,3.0
384,384,1382,2,120,1,1,1,0,آجودانیه,88333000.0,3.0
385,385,1386,3,115,0,1,1,0,ولنجک,117000000.0,2.0
386,386,1382,2,91,1,1,0,0,شیان,71428000.0,2.0
387,387,1376,1,45,0,0,0,0,نظام‌آباد,32000000.0,3.0
388,388,1385,2,107,1,0,1,0,شهر زیبا,50467000.0,1.0
389,389,1401,4,410,1,1,1,0,سعادت‌آباد,292682000.0,5.0
390,390,1401,3,170,1,1,1,0,سعادت‌آباد,222941000.0,8.0
391,391,1398,4,305,1,1,1,0,شهرک غرب,137704000.0,3.0
392,392,1401,3,153,1,1,1,0,شهران جنوبی,80000000.0,5.0
393,393,1401,3,150,1,1,1,0,میرداماد,123333000.0,1.0
394,394,1401,2,77,1,1,1,0,آذربایجان، کوچه زمانی (خ. طوس),59740000.0,2.0
395,395,1400,3,150,1,1,1,0,فرمانیه,153333000.0,4.0
396,396,1395,1,51,1,0,1,0,خواجه نظام الملک,47058000.0,1.0
397,397,1395,2,117,1,1,1,0,یوسف‌آباد,87179000.0,4.0
398,398,1383,2,106,0,1,1,0,امیرآباد,56603000.0,3.0
399,399,1380,3,250,1,1,1,0,ونک,75000000.0,6.0
400,400,1398,2,97,1,1,1,0,تهران‌سر,51546000.0,1.0
401,401,1390,2,105,1,1,1,0,تهرانپارس غربی,60000000.0,4.0
402,402,1395,1,47,1,0,0,0,خواجه نظام الملک,53191000.0,1.0
403,403,1388,1,60,0,0,1,0,طرشت,55500000.0,1.0
404,404,1394,2,90,1,1,1,0,جوادیه تهرانپارس,39444000.0,2.0
405,405,1401,3,150,1,1,1,0,سعادت‌آباد,120000000.0,2.0
406,406,1401,2,110,1,1,1,0,نیرو هوایی,70909000.0,4.0
407,407,1386,3,137,1,1,1,0,ونک,103000000.0,2.0
408,408,1394,2,90,1,1,1,0,المهدی,72222000.0,3.0
409,409,1387,4,190,1,1,1,0,صادقیه,55000000.0,4.0
410,410,1401,3,165,1,1,1,0,ولنجک,145454000.0,2.0
411,411,1400,3,125,1,1,1,0,هفت حوض، خیابان مهرانپور (خ. نارمک),74800000.0,1.0
412,412,1384,2,67,1,1,1,0,تهرانپارس غربی,54477000.0,1.0
413,413,1391,1,63,1,0,1,0,دکتر هوشیار,50000000.0,2.0
414,414,1396,2,68,1,0,1,0,هاشمی,38235000.0,4.0
415,415,1397,2,122,1,1,1,0,اقدسیه,106557000.0,2.0
416,416,1397,2,107,1,1,1,0,صادقیه,73831000.0,4.0
417,417,1401,2,95,1,1,1,0,دروس,128684000.0,1.0
418,418,1383,2,74,0,0,1,0,نارمک,44581000.0,3.0
419,419,1396,3,125,1,1,1,0,ابوذر (منطقه ۱۵),50400000.0,2.0
420,420,1378,1,41,0,0,0,0,نازی‌آباد,41463000.0,0.0
421,421,1383,1,62,1,1,1,0,شهران جنوبی,61290000.0,5.0
422,422,1397,3,145,1,1,1,0,کوهک,44827000.0,10.0
423,423,1388,2,98,1,1,1,0,شهران جنوبی,64285000.0,3.0
424,424,1400,1,60,1,1,1,0,کوی فردوس,70000000.0,4.0
425,425,1401,2,58,1,1,1,0,زرگنده، خیابان دلیری,110000000.0,4.0
426,426,1401,2,105,1,1,1,0,میرداماد، کوچه آقا زاده فرد (خ. ظفر),125000000.0,4.0
427,427,1382,3,211,1,1,1,0,میرداماد، کنارگذر میرداماد (خ. دکتر شریعتی),75000000.0,3.0
428,428,1401,2,99,1,1,1,0,زرگنده، خیابان دلیری (بلوار دلیری),90909000.0,4.0
429,429,1390,2,100,1,1,1,0,دریاچه شهدای خلیج فارس,46000000.0,7.0
430,430,1383,1,49,0,0,0,0,یوسف‌آباد,67346000.0,1.0
431,431,1396,3,145,1,1,1,0,نیاوران، خیابان مرجان (خ. محمودی سوم),98620000.0,6.0
432,432,1387,4,215,1,1,1,0,جردن,83720000.0,5.0
433,433,1386,2,87,1,1,1,0,پیروزی,37701000.0,2.0
434,434,1395,3,275,1,1,1,0,فرمانیه,145454000.0,1.0
435,435,1393,2,92,1,0,1,0,دارآباد، میدان دارآباد (خیابان پور‌ابتهاج),58152000.0,1.0
436,436,1383,2,128,1,1,1,0,ظفر,82031000.0,2.0
437,437,1380,3,146,1,1,1,0,شهرک غرب,86301000.0,2.0
438,438,1401,3,175,1,1,1,0,قزل قلعه، خیابان جهان‌آرا,102857000.0,5.0
439,439,1395,4,310,1,1,1,0,آجودانیه,96774000.0,5.0
440,440,1396,2,93,1,1,1,0,سازمان آب,57849000.0,3.0
441,441,1386,3,156,1,1,1,0,دزاشیب، کوچه آثار (خ. شهید کبیری),83333000.0,1.0
442,442,1380,3,230,1,1,1,0,جردن,82608000.0,9.0
443,443,1371,3,150,0,1,1,0,الهیه,100000000.0,1.0
444,444,1385,2,82,1,1,1,0,شهران شمالی,52195000.0,14.0
445,445,1401,1,70,1,1,1,0,جردن,107000000.0,1.0
446,446,1383,2,85,0,1,1,0,جنت‌آباد مرکزی,54117000.0,4.0
447,447,1396,2,72,1,1,1,0,کوی مهران,78472000.0,4.0
448,448,1401,2,90,1,1,1,0,جنت‌آباد شمالی,72222000.0,4.0
449,449,1382,2,80,0,1,1,0,جنت‌آباد مرکزی,58750000.0,1.0
450,450,1392,1,57,1,1,1,0,کامرانیه، خیابان شهید لواسانی (فرمانیه) (خیابان پاسداران),149122000.0,1.0
451,451,1383,2,97,1,1,1,0,شهرک غرب,90721000.0,2.0
452,452,1400,2,113,1,1,1,0,شهرک غرب,119469000.0,7.0
453,453,1400,2,110,1,1,1,0,هروی,84545000.0,2.0
454,454,1401,2,76,1,1,1,0,جردن,120000000.0,1.0
455,455,1369,3,90,1,1,0,0,عباس‌آباد,57777000.0,3.0
456,456,1384,1,36,0,0,1,0,امیریه,36111000.0,2.0
457,457,1400,2,105,1,1,1,0,باغ فیض، خیابان شیخ صفی الدین اردبیلی (خیابان امام خمینی),76190000.0,2.0
458,458,1383,2,120,1,1,1,0,تهرانپارس غربی,60000000.0,3.0
459,459,1401,3,180,1,1,1,0,پاسداران,113333000.0,7.0
460,460,1387,3,131,1,1,1,0,شهران جنوبی,54198000.0,3.0
461,461,1385,3,142,1,1,1,0,جردن,83802000.0,3.0
462,462,1381,2,74,1,1,1,0,باغ فیض,58108000.0,3.0
463,463,1401,3,134,1,1,1,0,یوسف‌آباد,95000000.0,1.0
464,464,1391,3,117,1,1,1,0,تهران‌ویلا,72649000.0,2.0
465,465,1371,3,190,0,0,1,0,بلوار کشاورز,31578000.0,2.0
466,466,1380,2,75,0,0,1,0,جنت‌آباد جنوبی,48000000.0,3.0
467,467,1389,2,90,1,1,1,0,جنت‌آباد شمالی,57777000.0,4.0
468,468,1382,2,64,1,1,1,0,هفت حوض، میدان شصت وسوم (کوچه شصت وسوم),65625000.0,0.0
469,469,1399,2,80,1,1,1,0,هاشمی,46875000.0,2.0
470,470,1396,2,120,1,1,1,0,شهران شمالی,66666000.0,4.0
471,471,1391,2,115,1,1,1,0,فاطمی,65217000.0,4.0
472,472,1397,2,128,1,1,1,0,الهیه,190000000.0,2.0
473,473,1384,2,78,0,1,1,0,شهران جنوبی,56666000.0,1.0
474,474,1400,3,145,1,1,1,0,افسریه,40689000.0,1.0
475,475,1382,1,57,0,1,1,0,سلسبیل، خیابان علایی فر (خ. قصرالدشت),42105000.0,3.0
476,476,1401,3,230,1,1,1,0,سعادت‌آباد,250000000.0,5.0
477,477,1401,3,225,1,1,1,0,سعادت‌آباد,174666000.0,3.0
478,478,1396,1,46,1,1,1,0,جیحون,56521000.0,1.0
479,479,1385,3,236,1,1,1,0,زعفرانیه,93220000.0,2.0
480,480,1396,1,47,1,1,1,0,اندیشه (شهر زیبا),20851000.0,6.0
481,481,1401,1,60,1,1,1,0,کوی فردوس,73333000.0,4.0
482,482,1387,2,58,0,1,1,0,شهرک ولیعصر,31896000.0,1.0
483,483,1393,2,76,1,1,0,0,تهران‌ویلا,72000000.0,2.0
484,484,1401,3,265,1,1,1,0,نیاوران,255094000.0,5.0
485,485,1392,1,74,1,0,1,0,طرشت، میدان دکتر حسینی (خیابان حبیب الله),43783000.0,3.0
486,486,1401,3,145,1,1,1,0,سعادت‌آباد,175862000.0,1.0
487,487,1400,2,96,1,1,1,0,دریاچه شهدای خلیج فارس,51562000.0,14.0
488,488,1380,1,65,0,0,1,0,سلسبیل,33076000.0,2.0
489,489,1401,2,93,1,1,1,0,کوی فردوس,58064000.0,5.0
490,490,1401,3,180,1,1,1,0,سعادت‌آباد,211666000.0,9.0
491,491,1398,3,150,1,1,1,0,قیطریه,88000000.0,2.0
492,492,1381,2,99,1,1,1,0,تهرانپارس غربی,59595000.0,4.0
493,493,1393,2,115,1,1,1,0,یوسف‌آباد,84782000.0,6.0
494,494,1391,2,103,1,1,1,0,جنت‌آباد جنوبی، میدان چهار باغ (بلوار جنت آباد جنوبی),70873000.0,3.0
495,495,1390,1,50,0,1,1,0,اندیشه (شهر زیبا),15600000.0,3.0
496,496,1401,2,92,1,0,1,0,استاد معین,34239000.0,1.0
497,497,1385,3,165,1,1,1,0,شهرک غرب,84848000.0,4.0
498,498,1401,3,149,1,1,1,0,استاد معین,47986000.0,3.0
499,499,1401,2,89,1,1,1,0,شادمهر,60112000.0,1.0
500,500,1401,2,120,1,1,1,0,استاد معین,52750000.0,1.0
501,501,1398,2,116,1,1,1,0,دکتر هوشیار,54310000.0,2.0
502,502,1396,1,63,1,1,1,0,شهر زیبا,68253000.0,1.0
503,503,1401,2,106,1,1,1,0,هروی,110000000.0,2.0
504,504,1398,2,107,1,1,1,0,هروی,114018000.0,10.0
505,505,1383,2,87,0,1,1,0,پونک,49425000.0,4.0
506,506,1382,2,80,0,1,1,0,باغ فیض,51250000.0,3.0
507,507,1386,2,85,1,1,1,0,جنت‌آباد جنوبی,77647000.0,3.0
508,508,1391,2,80,1,1,1,0,جنت‌آباد مرکزی,81250000.0,2.0
509,509,1371,2,105,0,1,1,0,میدان حر,40000000.0,0.0
510,510,1401,2,83,1,1,1,0,دهقان,57228000.0,2.0
511,511,1369,3,146,1,0,0,0,اکباتان,68493000.0,1.0
512,512,1369,0,25,0,0,0,0,اکباتان,40000000.0,
513,513,1371,2,137,1,1,1,0,اکباتان,52554000.0,5.0
514,514,1400,2,85,1,1,1,0,کوی بیمه,80000000.0,3.0
515,515,1369,1,63,1,0,0,0,اکباتان,84126000.0,8.0
516,516,1401,2,101,1,1,1,0,چیتگر,13366000.0,18.0
517,517,1383,1,65,1,0,1,0,سیدخندان,44615000.0,2.0
518,518,1396,2,110,1,1,1,0,دریاچه شهدای خلیج فارس، خیابان طبیعت (بلوار میعاد),50000000.0,7.0
519,519,1388,2,70,0,1,1,0,جنت‌آباد مرکزی,62142000.0,2.0
520,520,1401,2,100,1,1,1,0,دریاچه شهدای خلیج فارس,19440000.0,5.0
521,521,1394,2,73,1,1,1,0,اندیشه (شهر زیبا),22054000.0,2.0
522,522,1401,4,220,1,1,1,0,نیاوران,137272000.0,5.0
523,523,1394,3,70,1,1,1,0,گیشا (کوی نصر),98571000.0,1.0
524,524,1396,3,118,1,1,1,0,گیشا (کوی نصر),101694000.0,3.0
525,525,1401,2,125,1,1,1,0,تهران‌نو,58400000.0,4.0
526,526,1398,3,132,1,1,1,0,اختیاریه,90000000.0,3.0
527,527,1400,3,187,1,1,1,0,ولنجک,149732000.0,5.0
528,528,1401,3,175,1,1,1,0,قیطریه,131428000.0,3.0
529,529,1400,3,152,1,1,1,0,تهرانپارس غربی,72368000.0,6.0
530,530,1378,1,50,0,0,1,0,نارمک، کوچه پارک فدک (خ. گلستان),46000000.0,1.0
531,531,1393,1,47,1,0,1,0,استاد معین، خیابان کمیل (خیابان کمیل),39361000.0,3.0
532,532,1401,3,220,1,1,1,0,تهرانپارس غربی,122136000.0,5.0
533,533,1401,3,133,1,1,1,0,تهرانپارس غربی,72781000.0,3.0
534,534,1401,3,185,1,1,1,0,نیاوران,162162000.0,5.0
535,535,1385,2,96,1,1,1,0,شهرک نفت (منطقه ۱),66666000.0,3.0
536,536,1387,4,295,1,1,1,0,نیاوران,115254000.0,4.0
537,537,1385,2,68,1,1,1,0,کوی فردوس,64411000.0,2.0
538,538,1385,3,152,1,1,1,0,میرداماد,82000000.0,4.0
539,539,1401,4,535,1,1,1,0,پونک,140186000.0,5.0
540,540,1401,2,101,1,1,1,0,پاسداران,88118000.0,8.0
541,541,1384,1,42,0,0,1,0,فلاح,29523000.0,4.0
542,542,1401,2,91,1,1,1,0,میرداماد,130769000.0,2.0
543,543,1369,3,500,0,1,1,1,جردن,145000000000.0,24.0
544,544,1397,1,60,1,1,1,0,هفت چنار,40833000.0,5.0
545,545,1389,2,97,1,1,1,0,شهران جنوبی، خیابان طوقانی,68000000.0,1.0
546,546,1400,2,125,1,1,1,0,ولنجک,129600000.0,1.0
547,547,1401,3,133,1,1,1,0,دریاچه شهدای خلیج فارس,29323000.0,30.0
548,548,1391,3,182,1,1,1,0,ولنجک,148351000.0,2.0
549,549,1391,3,140,1,1,1,0,پاسداران,109285000.0,5.0
550,550,1394,1,40,1,1,1,0,اندیشه (شهر زیبا),18250000.0,7.0
551,551,1379,2,118,1,1,1,0,قلهک,72881000.0,1.0
552,552,1379,1,51,0,0,1,0,سلسبیل,34901000.0,3.0
553,553,1397,4,300,1,1,1,0,سعادت‌آباد,125000000.0,2.0
554,554,1390,2,68,1,1,1,0,مرزداران,80147000.0,1.0
555,555,1401,3,141,1,1,1,0,دریاچه شهدای خلیج فارس,29000000.0,30.0
556,556,1387,2,68,1,0,1,0,ابوذر (منطقه ۱۵),47058000.0,2.0
557,557,1399,2,75,1,1,1,0,میرداماد,122666000.0,2.0
558,558,1398,3,153,1,1,1,0,دریاچه شهدای خلیج فارس,85947000.0,17.0
559,559,1382,3,175,1,1,1,0,قیطریه، خیابان سلیمی شمالی (بلوار شهید اندرزگو),96285000.0,5.0
560,560,1392,1,53,0,1,1,0,اندیشه (شهر زیبا),20188000.0,1.0
561,561,1398,3,160,1,1,1,0,ظفر,112500000.0,4.0
562,562,1393,1,104,1,1,1,0,سلسبیل,41057000.0,1.0
563,563,1380,3,101,0,1,1,0,میدان ولیعصر,52475000.0,2.0
564,564,1382,2,72,1,1,1,0,پیروزی,40972000.0,5.0
565,565,1393,2,76,1,1,0,0,تهران‌ویلا,70394000.0,4.0
566,566,1389,1,45,0,0,1,0,جیحون,32222000.0,3.0
567,567,1398,3,129,1,1,1,0,ولنجک,151162000.0,6.0
568,568,1398,2,110,1,1,1,0,پاسداران,90000000.0,2.0
569,569,1391,1,53,1,0,1,0,امیر بهادر,33962000.0,4.0
570,570,1378,1,140,0,0,1,1,استاد معین,5100000000.0,
571,571,1400,2,117,1,1,1,0,میرداماد,95042000.0,2.0
572,572,1401,2,105,1,1,1,0,جنت‌آباد شمالی، خیابان اخلاص (ب. ستاری),76000000.0,4.0
573,573,1387,3,157,1,1,1,0,ولنجک,108280000.0,4.0
574,574,1391,1,58,1,1,0,0,نارمک,55172000.0,3.0
575,575,1401,3,150,1,1,1,0,ونک,113333000.0,2.0
576,576,1393,2,82,1,1,1,0,کوی فردوس,57926000.0,4.0
577,577,1397,2,95,1,1,1,0,مرزداران,85263000.0,4.0
578,578,1385,3,150,1,1,1,0,جنت‌آباد جنوبی,70000000.0,1.0
579,579,1400,2,100,1,1,1,0,توحید,65000000.0,4.0
580,580,1401,2,124,1,1,1,0,پاسداران,80000000.0,6.0
581,581,1396,2,80,1,1,1,0,قلهک، خیابان دکتر شریعتی,100000000.0,3.0
582,582,1401,2,105,1,1,1,0,تهرانپارس غربی,66666000.0,5.0
583,583,1388,2,130,1,1,1,0,فرمانیه,82307000.0,5.0
584,584,1398,1,59,1,1,1,0,اندیشه (شهر زیبا),16949000.0,7.0
585,585,1386,3,200,1,1,1,0,کامرانیه، خیابان بازدار (خ. شهید باهنر),115000000.0,2.0
586,586,1396,1,52,0,1,1,0,اندیشه (شهر زیبا),15384000.0,3.0
587,587,1398,4,300,1,1,1,0,شهرک غرب,140000000.0,3.0
588,588,1401,3,160,1,0,1,0,شهرک غرب,156250000.0,4.0
589,589,1399,2,120,1,1,1,0,شهرک غرب,129166000.0,6.0
590,590,1400,1,58,1,0,1,0,مبارک‌آباد بهشتی,18000000.0,1.0
591,591,1389,1,50,0,1,1,0,نبی اکرم(ص),38000000.0,4.0
592,592,1369,3,122,0,1,1,0,سنایی,54918000.0,1.0
593,593,1387,1,64,1,1,1,0,میدان ولیعصر,64843000.0,4.0
594,594,1375,2,98,0,0,1,0,سنایی,45408000.0,4.0
595,595,1401,4,300,0,1,1,1,نیلوفر,5800000000.0,
596,596,1400,3,120,1,1,1,0,دکتر هوشیار,50000000.0,4.0
597,597,1401,2,106,1,1,1,0,بهجت‌آباد,88000000.0,1.0
598,598,1381,2,72,1,1,1,0,تهران‌سر,38194000.0,3.0
599,599,1395,2,117,1,1,1,0,میدان ولیعصر,65982000.0,3.0
600,600,1401,3,160,1,1,1,0,کوی فردوس,84375000.0,3.0
601,601,1386,1,57,0,1,1,0,جنت‌آباد مرکزی,67543000.0,1.0
602,602,1397,2,90,1,1,1,0,جنت‌آباد مرکزی,66666000.0,3.0
603,603,1395,2,86,1,1,1,0,جنت‌آباد جنوبی، بلوار جنت آباد جنوبی (بزرگراه همت),72093000.0,5.0
604,604,1389,3,146,1,1,1,0,اقدسیه,66095000.0,7.0
605,605,1386,3,165,1,1,1,0,سعادت‌آباد,100000000.0,7.0
606,606,1401,3,145,1,1,1,0,سعادت‌آباد,154482000.0,3.0
607,607,1390,1,51,1,1,0,0,پیروزی,37254000.0,3.0
608,608,1390,2,105,1,1,1,0,حکیمیه,42857000.0,2.0
609,609,1401,2,129,1,1,1,0,سازمان برنامه,73000000.0,3.0
610,610,1395,2,87,1,1,1,0,پونک، خیابان ایران زمین شمالی (بلوار مخبری),85057000.0,1.0
611,611,1385,1,70,0,0,1,0,پیروزی، میدان نبرد (بلوار نبرد),44285000.0,3.0
612,612,1399,2,106,1,1,0,0,پرستار,80000000.0,4.0
613,613,1385,2,70,0,1,1,0,زیبادشت,57128000.0,1.0
614,614,1390,3,131,1,1,1,0,چیتگر,41221000.0,7.0
615,615,1386,1,54,1,1,0,0,جیحون,43518000.0,1.0
616,616,1396,2,77,1,1,1,0,دکتر هوشیار,46103000.0,1.0
617,617,1385,3,163,1,1,1,0,شهرک غرب,80000000.0,1.0
618,618,1383,1,50,1,0,1,0,پونک، بلوار مخبری (بلوار مخبری),77000000.0,2.0
619,619,1398,2,68,1,1,1,0,نواب,47058000.0,3.0
620,620,1392,2,98,1,1,1,0,پونک,83673000.0,1.0
621,621,1382,1,61,0,1,1,0,تهران‌سر,45901000.0,0.0
622,622,1382,2,107,1,1,1,0,جنت‌آباد جنوبی,71962000.0,1.0
623,623,1401,3,150,1,1,1,0,پاسداران,95333000.0,2.0
624,624,1401,3,180,1,1,1,0,تهرانپارس غربی,88888000.0,2.0
625,625,1401,2,91,1,1,1,0,چیتگر، خیابان پیست دوچرخه سواری دریاچه چیتگر,35164000.0,14.0
626,626,1385,1,48,1,1,1,0,تهرانپارس شرقی,49166000.0,1.0
627,627,1398,2,74,1,1,1,0,مبارک‌آباد بهشتی,17310000.0,2.0
628,628,1400,2,129,1,1,1,0,دریاچه شهدای خلیج فارس، خیابان علیمرادی (کوهک) (آزادراه تهران),70930000.0,16.0
629,629,1397,2,113,1,1,1,0,پاسداران,98230000.0,5.0
630,630,1401,2,100,1,1,1,0,پاسداران,80000000.0,6.0
631,631,1398,2,120,1,1,1,0,شهران شمالی,63333000.0,8.0
632,632,1389,1,51,0,1,0,0,آذری,27450000.0,4.0
633,633,1401,3,140,1,1,1,0,طرشت,63571000.0,1.0
634,634,1391,2,102,1,1,1,0,امیرآباد,78431000.0,2.0
635,635,1383,1,65,0,0,1,0,جنت‌آباد شمالی,49230000.0,3.0
636,636,1401,2,126,1,1,1,0,هروی,106547000.0,7.0
637,637,1381,1,57,0,0,1,0,مسعودیه,23684000.0,4.0
638,638,1397,3,143,1,1,1,0,سازمان برنامه، خیابان سازمان برنامه شمالی (ب. علامه جعفری),71328000.0,3.0
639,639,1396,1,72,1,1,1,0,شهر زیبا، بلوار فرساد غربی (بلوار جوانمردان),62500000.0,10.0
640,640,1385,2,75,0,1,1,0,باغ فیض، خیابان هجرت,68000000.0,1.0
641,641,1393,2,83,1,1,1,0,سازمان برنامه، بلوار ناصر حجازی (بزرگراه باکری),69638000.0,2.0
642,642,1401,3,135,1,1,1,0,طرشت,62592000.0,4.0
643,643,1397,3,145,1,1,1,0,پونک,84827000.0,5.0
644,644,1401,3,137,1,1,1,0,چیتگر,19124000.0,26.0
645,645,1401,3,149,1,1,1,0,چیتگر,22147000.0,14.0
646,646,1401,1,97,1,1,1,0,چیتگر,32989000.0,23.0
647,647,1401,3,155,1,1,1,0,چیتگر,23225000.0,24.0
648,648,1389,1,61,0,1,1,0,جیحون,40983000.0,1.0
649,649,1401,2,96,1,1,1,0,طرشت,65625000.0,4.0
650,650,1396,1,68,1,1,1,0,استاد معین، خیابان هاشمی (ب. آیت الله سعیدی),47058000.0,2.0
651,651,1378,1,38,0,0,1,0,آذربایجان,50000000.0,1.0
652,652,1394,2,109,1,1,1,0,شهران جنوبی,66055000.0,4.0
653,653,1401,2,72,1,1,1,0,تهرانپارس غربی,70000000.0,3.0
654,654,1401,2,71,1,1,1,0,بریانک,45070000.0,1.0
655,655,1382,3,202,1,1,1,0,پاسداران,84158000.0,4.0
656,656,1401,3,175,1,1,1,0,پاسداران,137142000.0,4.0
657,657,1395,2,90,1,1,1,0,تهران‌سر,50555000.0,5.0
658,658,1397,2,103,1,1,1,0,تهران‌سر,47961000.0,4.0
659,659,1386,2,80,1,1,1,0,تهران‌سر,44375000.0,5.0
660,660,1401,2,105,1,1,1,0,تهران‌سر,53904000.0,4.0
661,661,1401,2,115,1,1,1,0,تهران‌سر,53913000.0,3.0
662,662,1376,1,56,0,0,1,0,آذربایجان,44642000.0,0.0
663,663,1380,1,45,0,1,1,0,شهرک غرب,88444000.0,4.0
664,664,1386,2,86,1,0,1,0,نیرو هوایی,50581000.0,1.0
665,665,1385,3,200,1,1,1,0,پاسداران,81500000.0,4.0
666,666,1401,1,75,1,1,1,0,پاسداران,105000000.0,1.0
667,667,1397,2,97,1,1,1,0,سعادت‌آباد,103092000.0,5.0
668,668,1401,1,45,1,1,1,0,جیحون,52222000.0,3.0
669,669,1401,3,217,1,1,1,0,امیرآباد,119815000.0,3.0
670,670,1399,3,133,1,1,1,0,جنت‌آباد مرکزی,75000000.0,2.0
671,671,1395,3,180,1,1,1,0,زعفرانیه,177777000.0,3.0
672,672,1393,2,82,0,1,1,0,پیروزی,45731000.0,2.0
673,673,1383,2,110,1,1,1,0,نواب,28636000.0,1.0
674,674,1391,2,86,1,1,1,0,فاطمی,72674000.0,1.0
675,675,1401,1,63,1,1,1,0,شادمهر,72222000.0,1.0
676,676,1386,1,55,1,1,1,0,کوی فردوس، خیابان سازمان برنامه مرکزی (ب. علامه جعفری),91818000.0,4.0
677,677,1381,1,50,0,1,1,0,گرگان,39000000.0,4.0
678,678,1400,2,95,1,1,1,0,تهران‌سر,49000000.0,3.0
679,679,1369,2,155,0,0,0,1,نصرت,8150000000.0,
680,680,1385,1,63,0,0,0,0,دیلمان,20634000.0,3.0
681,681,1385,3,140,1,1,1,0,پاسداران,96428000.0,4.0
682,682,1399,2,98,1,1,1,0,اباذر,76530000.0,4.0
683,683,1395,2,117,1,1,1,0,یوسف‌آباد,87179000.0,4.0
684,684,1401,1,50,1,1,1,0,چیتگر,16300000.0,3.0
685,685,1395,2,79,1,1,1,0,پونک,78481000.0,3.0
686,686,1390,3,250,1,1,1,0,زعفرانیه,180000000.0,4.0
687,687,1391,1,66,1,1,1,0,جنت‌آباد مرکزی,68181000.0,2.0
688,688,1385,2,94,1,1,1,0,پاتریس لومومبا,67021000.0,1.0
689,689,1383,2,90,0,1,0,0,جنت‌آباد جنوبی,58888000.0,1.0
690,690,1388,3,160,1,1,1,0,اختیاریه,75000000.0,3.0
691,691,1401,2,117,1,1,1,0,دریاچه شهدای خلیج فارس,16393000.0,22.0
692,692,1369,4,600,0,1,1,1,شهرک غرب,115000000000.0,
693,693,1371,3,210,0,1,1,1,شهرک غرب,40000000000.0,
694,694,1373,4,500,0,1,1,1,شهرک غرب,110000000000.0,
