,construct_year,number_of_room,size_metre,Elevator,Parking,Cage,Balcon,main_neighbourhood,price_perMetre_Tooman,floor
32380,۱۴۰۱,۲,۱۱۰,1,1,1,0,شهر زیبا,۲۹٬۰۹۰٬۰۰۰ ,۷
32381,۱۳۸۵,۱,۶۸,1,0,1,0,تهران‌سر,۴۳٬۸۲۳٬۰۰۰ ,۱
32382,۱۴۰۱,۳,۱۷۷,1,1,1,0,دریاچه شهدای خلیج فارس,۴۹٬۰۰۰٬۰۰۰ ,۱۸
32383,۱۳۹۵,۲,۸۰,1,1,1,0,تهران‌سر,۵۳٬۰۰۰٬۰۰۰ ,۲
32384,۱۳۸۱,۲,۷۰,1,0,1,0,تهران‌سر,۳۴٬۵۷۱٬۰۰۰ ,۲
32385,۱۴۰۱,۳,۱۱۵,1,1,1,0,جنت‌آباد شمالی، میدان دانشگاه آزاد اسلامی (بزرگراه ستاری),۷۴٬۷۸۲٬۰۰۰ ,۵
32386,۱۴۰۱,۲,۱۱۹,1,1,1,0,شهر زیبا,۱۷٬۵۰۰٬۰۰۰ ,۵
32387,۱۳۸۶,۲,۸۶,1,1,1,0,شهرک شهید باقری,۵۱٬۷۴۴٬۰۰۰ ,۶
32388,۱۳۹۴,۲,۷۲,1,1,1,0,سازمان برنامه,۶۹٬۴۱۶٬۰۰۰ ,۳
32389,۱۳۹۰,۲,۶۰,0,1,1,0,تهران‌نو,۵۵٬۰۰۰٬۰۰۰ ,۲
32390,۱۴۰۰,۳,۲۲۰,1,1,1,0,امیرآباد,۱۰۴٬۵۴۵٬۰۰۰ ,۲
32391,۱۴۰۱,۲,۱۱۰,1,1,1,0,دریاچه شهدای خلیج فارس,۴۹٬۵۴۵٬۰۰۰ ,+۳
32392,۱۳۹۷,۲,۶۰,1,1,1,0,اندیشه (شهر زیبا),۱۷٬۱۶۶٬۰۰۰ ,۳
32393,۱۳۸۸,۱,۴۰,1,1,1,0,کوی فردوس,۷۷٬۲۵۰٬۰۰۰ ,۵
32394,۱۳۹۳,۲,۱۰۰,1,1,1,0,ولنجک,۱۳۵٬۰۰۰٬۰۰۰ ,۲
32395,۱۳۹۹,۱,۵۰,1,1,1,0,حکیمیه,۵۲٬۰۰۰٬۰۰۰ ,۵
32396,۱۳۹۹,۲,۹۳,1,1,1,0,فرمانیه,۱۵۰٬۵۳۷٬۰۰۰ ,۳
32397,۱۳۸۲,۳,۱۱۱,1,1,1,0,سهروردی، خیابان دکتر شریعتی,۴۸٬۶۴۸٬۰۰۰ ,۲
32398,۱۳۷۵,۳,۱۵۶,0,1,1,0,الهیه,۱۰۵٬۷۶۹٬۰۰۰ ,۲
32399,۱۳۹۷,۲,۱۲۲,1,1,1,0,میرداماد، خیابان جلفا,۷۵٬۸۱۹٬۰۰۰ ,۴
32400,۱۳۸۴,۲,۸۴,0,0,1,0,سلسبیل، خیابان کارون (خ. دامپزشکی),۳۳٬۹۱۶٬۰۰۰ ,۴
32401,۱۴۰۱,۲,۱۲۰,1,1,1,0,یوسف‌آباد، میدان اسدآبادی (خیابان اسدآبادی),۸۶٬۶۶۶٬۰۰۰ ,۱
32402,۱۳۹۷,۱,۵۶,1,1,1,0,تهرانپارس شرقی,۵۸٬۰۳۵٬۰۰۰ ,۲
32403,۱۳۸۵,۳,۱۷۷,0,1,1,0,حسین‌آباد,۸۴٬۷۴۵٬۰۰۰ ,۲
32404,۱۴۰۱,۱,۵۳,1,1,1,0,مرزداران,۱۰۰٬۰۰۰٬۰۰۰ ,۷
32405,۱۳۸۹,۲,۶۰,0,1,1,0,شهرک ولیعصر,۲۶٬۰۰۰٬۰۰۰ ,۱
32406,۱۳۸۷,۲,۷۷,0,1,1,0,تهران‌سر,۴۷٬۰۱۲٬۰۰۰ ,۲
32407,۱۳۸۶,۲,۹۰,0,1,1,0,پونک,۵۸٬۸۸۸٬۰۰۰ ,0
32408,۱۳۹۳,۳,۱۳۰,1,1,1,0,پونک,۸۰٬۷۶۹٬۰۰۰ ,۳
32409,۱۴۰۱,۲,۹۰,1,1,1,0,چیتگر,۱۵٬۳۳۳٬۰۰۰ ,۸
32410,۱۴۰۱,۲,۱۲۵,1,1,1,0,ولنجک,۱۵۰٬۰۰۰٬۰۰۰ ,۳
32411,۱۳۹۷,۳,۲۲۰,1,1,1,0,زعفرانیه,۱۹۰٬۹۰۹٬۰۰۰ ,۵
32412,۱۳۹۴,۱,۶۵,1,0,1,0,استاد معین,۴۱٬۵۳۸٬۰۰۰ ,۳
32413,۱۴۰۱,۳,۲۴۰,1,1,1,0,سعادت‌آباد,۱۲۰٬۸۳۳٬۰۰۰ ,۱۲
32414,۱۳۹۸,۳,۱۴۲,1,1,1,0,فرمانیه,۱۸۳٬۰۹۸٬۰۰۰ ,۲
32415,۱۳۸۱,۲,۷۸,0,1,1,0,سلسبیل,۳۵٬۲۵۶٬۰۰۰ ,۲
32416,۱۳۷۱,۲,۱۰۷,0,0,0,0,ستارخان، خیابان ستارخان,۴۰٬۷۴۷٬۰۰۰ ,0
32417,۱۴۰۱,۳,۱۵۶,1,1,1,0,پونک,۹۰٬۰۰۰٬۰۰۰ ,۴
32418,۱۴۰۰,۳,۱۵۲,1,1,1,0,زعفرانیه,۲۱۰٬۰۰۰٬۰۰۰ ,۴
32419,۱۳۹۱,۲,۹۵,1,1,1,0,مرزداران,۷۴٬۲۱۰٬۰۰۰ ,۲
32420,1369,۴,۱۲۶,0,0,0,0,یوسف‌آباد,۶۹٬۷۲۲٬۰۰۰ ,۲
32421,۱۳۷۱,۲,۱۳۵,0,1,1,1,ستارخان، خیابان شادمهر (خیابان ستارخان),۱۱٬۰۰۰٬۰۰۰٬۰۰۰ ,آس
32422,۱۴۰۱,۲,۱۲۸,1,1,1,0,پاسداران,۸۵٬۰۰۰٬۰۰۰ ,۷
32423,۱۴۰۱,۲,۸۰,1,1,1,0,باغ فیض,۶۳٬۷۵۰٬۰۰۰ ,۴
32424,۱۳۸۸,۱,۵۱,1,0,1,0,ظهیرآباد، میدان معلم (بلوار معلم),۲۰٬۷۸۴٬۰۰۰ ,۴
32425,۱۳۹۱,۳,۱۹۰,1,1,1,0,کامرانیه,۱۱۴٬۷۳۶٬۰۰۰ ,۱
32426,۱۳۸۲,+۴,۵۰۰,1,1,1,0,اقدسیه,۱۸۰٬۰۰۰٬۰۰۰ ,۱۲
32427,۱۳۹۳,۲,۸۷,1,1,1,0,جنت‌آباد جنوبی,۷۲٬۴۱۳٬۰۰۰ ,۳
32428,۱۴۰۱,۱,۲۰,1,1,1,0,چیتگر,۱۸٬۷۵۰٬۰۰۰ ,+۳
32429,۱۴۰۰,۱,۶۸,1,1,0,0,اوین,۹۵٬۰۰۰٬۰۰۰ ,۲
32430,۱۴۰۰,۳,۱۵۷,1,1,1,0,دریاچه شهدای خلیج فارس,۴۹٬۰۴۴٬۰۰۰ ,۳
32431,۱۳۸۰,۲,۱۲۰,1,1,1,0,ظفر,۷۵٬۰۰۰٬۰۰۰ ,۴
32432,۱۴۰۰,۲,۱۱۵,1,1,1,0,دهکده المپیک,۶۵٬۲۱۷٬۰۰۰ ,۷
32433,۱۴۰۱,۳,۱۴۰,1,1,1,0,اختیاریه,۱۲۵٬۰۰۰٬۰۰۰ ,۱
32434,۱۳۸۹,۲,۶۴,0,0,1,0,افسریه,۳۶٬۷۱۸٬۰۰۰ ,۴
32435,۱۴۰۰,۳,۱۹۳,1,1,1,0,دریاچه شهدای خلیج فارس,۵۴٬۴۰۴٬۰۰۰ ,۴
32436,۱۴۰۱,۲,۱۱۰,1,1,1,0,توحید,۶۵٬۰۰۰٬۰۰۰ ,۳
32437,۱۳۹۷,۲,۹۷,1,1,1,0,نیاوران,۱۲۵٬۷۷۳٬۰۰۰ ,۵
32438,۱۳۹۵,۳,۱۷۲,1,1,1,0,فرمانیه,۱۱۱٬۶۲۷٬۰۰۰ ,۶
32439,۱۳۹۲,۱,۶۱,1,1,1,0,طرشت,۵۹٬۰۱۶٬۰۰۰ ,۱
32440,۱۴۰۰,۳,۱۷۵,1,1,1,0,نیاوران,۲۰۰٬۰۰۰٬۰۰۰ ,۴
32441,۱۳۹۵,۱,۵۵,1,1,1,0,هاشمی,۵۰٬۰۰۰٬۰۰۰ ,۵
32442,۱۳۹۱,۲,۱۰۳,1,1,1,0,تهرانپارس غربی,۶۰٬۱۹۴٬۰۰۰ ,۱
32443,۱۴۰۱,۲,۹۰,1,1,1,0,جنت‌آباد جنوبی,۹۵٬۰۰۰٬۰۰۰ ,۳
32444,۱۳۷۵,۳,۵۰۰,0,1,1,1,دروازه شمیران,۱۳٬۵۰۰٬۰۰۰٬۰۰۰ ,۶۷
32445,۱۳۹۴,۳,۱۵۷,1,1,1,0,ابوذر (منطقه ۱۵),۶۱٬۷۸۳٬۰۰۰ ,۵
32446,۱۳۹۴,۱,۶۵,1,1,1,0,اندیشه (شهر زیبا),۱۸٬۱۵۳٬۰۰۰ ,۴
32447,۱۳۹۸,۲,۱۰۲,1,1,1,0,خلیج فارس,۳۵٬۲۹۴٬۰۰۰ ,۶
32448,۱۳۹۰,۲,۸۰,1,1,1,0,جنت‌آباد مرکزی,۷۲٬۵۰۰٬۰۰۰ ,۳
32449,۱۳۷۶,۲,۶۹,0,0,1,0,سلسبیل,۳۰٬۴۳۴٬۰۰۰ ,۴
32450,۱۴۰۱,۱,۷۶,1,1,1,0,شهران شمالی,۶۷٬۱۰۵٬۰۰۰ ,۴
32451,۱۳۸۸,۳,۲۰۸,1,1,1,0,الهیه,۱۲۹٬۸۰۷٬۰۰۰ ,۵
32452,۱۳۹۵,۲,۷۵,1,1,1,0,جنت‌آباد مرکزی,۶۹٬۳۳۳٬۰۰۰ ,۱
32453,۱۳۷۱,۲,۱۰۰,1,1,1,0,ونک,۱۰۰٬۰۰۰٬۰۰۰ ,۱
32454,۱۳۹۶,۳,۱۶۵,1,1,1,0,میرداماد,۱۰۶٬۰۶۰٬۰۰۰ ,۲
32455,۱۴۰۱,۳,۱۳۲,1,1,1,0,دروس,۱۱۷٬۴۲۴٬۰۰۰ ,۳
32456,۱۳۸۸,۱,۵۵,1,1,1,0,سازمان برنامه,۸۱٬۸۱۸٬۰۰۰ ,۵
32457,۱۳۸۵,۳,۱۳۴,1,1,1,0,ولنجک,۱۲۹٬۸۵۰٬۰۰۰ ,۶
32458,۱۳۸۴,۱,۴۵,1,0,1,0,سلیمانی,۳۴٬۸۸۸٬۰۰۰ ,۱
32459,۱۳۸۱,۳,۲۸۶,1,1,1,0,زعفرانیه,۱۱۰٬۰۰۰٬۰۰۰ ,۶
32460,۱۳۹۷,۲,۹۵,1,1,1,0,تهران‌سر,۴۶٬۳۱۵٬۰۰۰ ,۳
32461,۱۳۹۶,۲,۱۰۵,1,1,1,0,میرداماد,۱۱۴٬۲۸۵٬۰۰۰ ,۱
32462,۱۴۰۱,۳,۱۷۰,1,1,1,0,سپهر,۱۴۰٬۰۰۰٬۰۰۰ ,۳
32463,۱۳۸۶,۲,۶۰,1,1,1,0,پونک,۵۶٬۶۶۶٬۰۰۰ ,۳
32464,۱۳۹۶,۳,۱۰۰,1,1,1,0,تهران‌سر,۴۳٬۰۰۰٬۰۰۰ ,۲
32465,۱۳۸۶,۳,۱۵۰,1,1,1,0,ولنجک,۱۲۵٬۳۳۳٬۰۰۰ ,۴
32466,۱۴۰۰,۳,۱۷۴,1,1,1,0,فرمانیه,۱۲۰٬۶۸۹٬۰۰۰ ,۵
32467,۱۳۹۱,۲,۸۵,1,1,0,0,توحید,۶۵٬۸۸۲٬۰۰۰ ,۴
32468,۱۳۹۸,۳,۲۰۸,1,1,1,0,گیشا (کوی نصر),۱۲۰٬۱۹۲٬۰۰۰ ,۱
32469,۱۳۹۵,۳,۱۵۵,1,1,1,0,گیشا (کوی نصر),۱۰۹٬۶۷۷٬۰۰۰ ,۲
32470,۱۴۰۱,۳,۲۰۰,1,1,1,0,جردن,۱۳۰٬۰۰۰٬۰۰۰ ,0
32471,۱۴۰۱,۲,۸۲,1,1,1,0,وردآورد,۱۸٬۲۹۲٬۰۰۰ ,۵
32472,۱۳۹۷,۲,۷۰,1,1,1,0,افسریه,۳۸٬۵۷۱٬۰۰۰ ,۴
32473,۱۳۸۵,۱,۴۲,0,0,1,0,سلسبیل,۳۸٬۰۹۵٬۰۰۰ ,۲
32474,۱۳۸۹,۳,۱۸۴,1,1,1,0,کامرانیه,۱۳۰٬۴۳۴٬۰۰۰ ,۱
32475,۱۴۰۱,۳,۱۷۰,1,1,1,0,فرمانیه,۱۷۰٬۵۸۸٬۰۰۰ ,۳
32476,۱۳۸۰,+۴,۴۸۰,0,1,1,1,جردن,۴۲٬۰۰۰٬۰۰۰٬۰۰۰ ,na
32477,۱۳۹۶,۳,۲۱۸,1,1,1,0,نیاوران,۱۳۵٬۳۲۱٬۰۰۰ ,۶
32478,۱۳۸۹,۳,۱۸۶,1,1,1,0,نیاوران,۱۱۲٬۹۰۳٬۰۰۰ ,۱
32479,۱۳۹۱,۳,۲۰۵,1,1,1,0,نیاوران,۱۰۱٬۲۱۹٬۰۰۰ ,۲
32480,۱۴۰۰,۳,۲۲۰,1,1,1,0,دروس، خیابان احتشامیه,۱۶۳٬۶۳۶٬۰۰۰ ,۶
32481,۱۴۰۱,۳,۱۳۰,1,1,1,0,پاسداران,۱۲۶٬۹۲۳٬۰۰۰ ,۳
32482,۱۴۰۱,۳,۱۵۰,1,1,1,0,دروس,۱۶۵٬۰۰۰٬۰۰۰ ,۱
32483,۱۴۰۱,۲,۷۰,1,1,1,0,منیریه,۳۶٬۰۰۰٬۰۰۰ ,۷
32484,۱۳۸۶,۲,۱۱۳,1,1,1,0,آهنگ,۵۵٬۷۵۲٬۰۰۰ ,۳
32485,۱۴۰۰,۲,۱۱۵,1,1,0,0,یافت‌آباد,۲۶٬۰۰۰٬۰۰۰ ,۵
32486,۱۴۰۰,۳,۱۴۵,1,1,1,0,قیطریه,۱۲۹٬۶۵۵٬۰۰۰ ,۳
32487,۱۳۸۸,۲,۶۷,1,1,1,0,شهران جنوبی,۶۱٬۱۹۴٬۰۰۰ ,۲
32488,۱۳۸۰,۲,۶۵,0,0,1,0,دکتر هوشیار,۳۸٬۴۶۱٬۰۰۰ ,۴
32489,۱۴۰۱,۳,۱۶۸,1,1,1,0,شهرک راه‌آهن,۸۲٬۰۰۰٬۰۰۰ ,۲
32490,۱۳۹۹,۲,۱۱۹,1,1,1,0,حکیمیه,۵۶٬۷۲۲٬۰۰۰ ,۵
32491,۱۴۰۰,۲,۱۰۰,1,1,1,0,شهرک نفت (منطقه ۵),۸۴٬۰۰۰٬۰۰۰ ,۳
32492,۱۳۹۴,۲,۸۰,1,1,1,0,سازمان برنامه,۶۷٬۵۰۰٬۰۰۰ ,۳
32493,۱۳۹۸,۲,۷۸,1,1,1,0,دیلمان,۳۵٬۲۵۶٬۰۰۰ ,۱۰
32494,۱۴۰۱,۳,۱۴۹,1,1,1,0,یوسف‌آباد,۱۲۱٬۰۰۰٬۰۰۰ ,۵
32495,۱۴۰۱,۳,۱۶۵,1,1,1,0,یوسف‌آباد,۱۲۰٬۰۰۰٬۰۰۰ ,۳
32496,۱۳۸۶,۱,۵۰,0,1,1,0,بریانک,۳۵٬۰۰۰٬۰۰۰ ,۱
32497,۱۴۰۰,۳,۱۸۰,1,1,1,0,زعفرانیه,۱۸۸٬۸۸۸٬۰۰۰ ,۵
32498,۱۴۰۰,۳,۲۶۵,1,1,1,0,زعفرانیه,۱۶۹٬۸۱۱٬۰۰۰ ,۳
32499,۱۳۹۶,۱,۵۴,1,0,1,0,قیطریه,۱۰۷٬۴۰۷٬۰۰۰ ,۴
32500,۱۳۸۸,۲,۸۲,0,1,1,0,پونک,۶۰٬۰۰۰٬۰۰۰ ,۴
32501,۱۳۸۹,۴,۳۹۵,1,1,1,0,الهیه,۱۳۹٬۲۴۰٬۰۰۰ ,۷
32502,۱۳۷۵,۲,۸۳,0,1,1,0,امیریه، خیابان فروزش (خ. ولیعصر),۳۵٬۰۶۰٬۰۰۰ ,۲
32503,۱۳۸۹,۲,۸۷,1,1,1,0,شهرک نفت (منطقه ۱),۶۸٬۹۶۵٬۰۰۰ ,۳
32504,۱۳۷۳,۳,۸۸,0,1,1,0,امیرآباد,۶۳٬۶۳۶٬۰۰۰ ,0
32505,۱۴۰۰,۲,۱۰۲,1,1,1,0,شکوفه,۴۵٬۰۰۰٬۰۰۰ ,۴
32506,۱۴۰۱,۲,۱۰۷,1,1,0,0,شهرک ولیعصر، خیابان منصور عمرانی (خ. ولدخانی),۲۷٬۱۰۲٬۰۰۰ ,۱
32507,۱۳۸۴,۳,۱۴۶,1,1,1,0,پاسداران,۸۱٬۵۰۶٬۰۰۰ ,۲
32508,۱۳۸۵,۳,۱۷۵,1,1,1,0,زعفرانیه، خیابان مردانی,۱۴۲٬۸۵۷٬۰۰۰ ,۵
32509,۱۴۰۱,۳,۱۳۵,1,1,1,0,پونک، بلوار سردار جنگل (بلوار مخبری),۸۲۳٬۰۴۵٬۰۰۰ ,۲
32510,۱۴۰۱,۳,۱۵۰,1,1,1,0,ولنجک، کوچه یاسمن پنجم (بلوار دانشجو),۱۳۳٬۳۳۳٬۰۰۰ ,۲
32511,۱۳۹۰,۳,۱۳۰,1,1,1,0,سهروردی,۶۹٬۲۳۰٬۰۰۰ ,۲
32512,۱۳۸۰,+۴,۸۰۰,0,1,1,1,شهرک غرب,۱۴۰٬۰۰۰٬۰۰۰٬۰۰۰ ,خا
32513,۱۳۸۸,۳,۱۴۴,1,1,1,0,سعادت‌آباد,۸۴٬۷۲۲٬۰۰۰ ,۲
32514,۱۴۰۱,۲,۷۷,1,1,1,0,طرشت,۷۹٬۸۷۰٬۰۰۰ ,۴
32515,۱۳۸۳,۳,۱۵۰,1,1,1,0,میرداماد,۸۰٬۰۰۰٬۰۰۰ ,۵
32516,1369,+۴,۶۵۰,0,1,1,1,قیطریه,۱۱۴٬۰۰۰٬۰۰۰٬۰۰۰ ,نگ
32517,۱۳۹۵,۲,۶۸,1,1,0,0,جنت‌آباد شمالی,۶۴٬۷۰۵٬۰۰۰ ,۱
32518,۱۳۸۶,۳,۱۶۹,1,1,1,0,جردن,۷۹٬۸۸۱٬۰۰۰ ,۵
32519,۱۴۰۱,۲,۹۰,1,1,1,0,ستارخان,۷۳٬۳۳۳٬۰۰۰ ,۱
32520,۱۴۰۱,۳,۱۴۵,1,1,1,0,میرداماد,۱۳۱٬۰۳۴٬۰۰۰ ,۱
32521,۱۳۸۵,۳,۳۰۰,1,1,1,0,نیاوران، سه راه یاسر,۱۰۰٬۰۰۰٬۰۰۰ ,۴
32522,۱۴۰۱,۳,۱۲۵,1,1,1,0,میرداماد,۱۲۸٬۰۰۰٬۰۰۰ ,۲
32523,۱۳۸۳,۲,۶۸,1,1,1,0,کوی فردوس,۶۳٬۲۳۵٬۰۰۰ ,۵
32524,۱۳۹۸,۳,۲۲۰,1,1,1,0,زعفرانیه,۲۰۰٬۰۰۰٬۰۰۰ ,۵
32525,۱۳۹۸,۲,۱۱۳,1,1,1,0,آهنگ,۷۰٬۷۹۶٬۰۰۰ ,۴
32526,۱۴۰۱,۲,۱۲۰,1,1,1,0,ظفر,۱۱۰٬۰۰۰٬۰۰۰ ,۵
32527,۱۴۰۰,۳,۱۳۵,1,1,1,0,میرداماد,۱۱۸٬۵۱۸٬۰۰۰ ,۳
32528,۱۳۹۷,۳,۱۶۰,1,1,1,0,پاسداران,۱۳۴٬۳۷۵٬۰۰۰ ,۳
32529,۱۳۹۸,۳,۲۰۵,1,1,1,0,دروس,۲۳۶٬۵۸۵٬۰۰۰ ,۴
32530,۱۳۹۷,۳,۱۸۰,1,1,1,0,پاسداران,۱۳۳٬۳۳۳٬۰۰۰ ,۶
32531,۱۳۸۳,۲,۱۰۲,1,1,1,0,ایرانشهر,۵۳٬۹۲۱٬۰۰۰ ,۴
32532,۱۳۸۰,۳,۲۲۰,1,1,1,0,الهیه، خیابان آقا بزرگی,۱۰۲٬۲۷۲٬۰۰۰ ,۱
32533,۱۳۹۳,۱,۴۷,1,0,1,0,پلیس,۵۱٬۰۶۳٬۰۰۰ ,۱
32534,۱۴۰۱,۲,۱۴۱,1,1,1,0,دریاچه شهدای خلیج فارس,۲۹٬۰۷۸٬۰۰۰ ,۱۴
32535,۱۴۰۱,۳,۱۸۵,1,1,1,0,ازگل,۱۵۱٬۳۵۱٬۰۰۰ ,۴
32536,۱۳۸۸,۲,۸۱,1,1,1,0,جنت‌آباد مرکزی,۶۱٬۶۰۴٬۰۰۰ ,۵
32537,۱۳۷۷,۳,۳۵۰,0,1,1,1,دربند,۵۸٬۰۰۰٬۰۰۰٬۰۰۰ ,پا
32538,۱۳۹۹,۳,۱۲۵,1,1,0,0,حکیمیه,۵۰٬۰۰۰٬۰۰۰ ,۱
32539,۱۳۹۴,۲,۹۶,1,1,1,0,پونک,۷۲٬۳۹۵٬۰۰۰ ,۵
32540,۱۳۸۵,۲,۹۱,1,1,1,0,اباذر,۶۹٬۲۳۰٬۰۰۰ ,۳
32541,۱۳۹۵,۲,۸۲,1,1,1,0,باغ فیض,۵۴٬۸۷۸٬۰۰۰ ,۳
32542,۱۳۹۹,۳,۱۵۰,1,1,1,0,فرمانیه,۹۲٬۰۰۰٬۰۰۰ ,۱
32543,۱۳۸۵,۳,۱۶۵,1,1,1,0,جنت‌آباد شمالی، خیابان ایرانشهر جنوبی (ب. آبشناسان),۴۹٬۰۹۰٬۰۰۰ ,۱
32544,۱۳۹۷,۲,۸۱,1,1,1,0,کوی بیمه,۶۲٬۳۴۵٬۰۰۰ ,۲
32545,۱۳۷۹,۴,۲۲۵,1,1,1,0,زعفرانیه,۸۴٬۴۴۴٬۰۰۰ ,۳
32546,۱۳۸۵,۳,۱۷۰,0,0,1,1,صفائیه (چشمه علی),۳٬۲۰۰٬۰۰۰٬۰۰۰ ,ام
32547,1369,۴,۱۸۸,1,1,0,0,اکباتان,۶۲٬۷۶۵٬۰۰۰ ,۶
32548,۱۳۸۵,۳,۱۶۰,1,1,1,0,دروس,۱۱۴٬۳۷۵٬۰۰۰ ,۳
32549,۱۳۹۱,۳,۱۳۱,1,1,1,0,عباس‌آباد,۷۵٬۰۳۸٬۰۰۰ ,۳
32550,۱۴۰۱,۳,۱۴۵,1,1,1,0,ازگل,۱۰۰٬۰۰۰٬۰۰۰ ,۲
32551,۱۴۰۱,۲,۱۱۳,1,1,1,0,پاسداران,۹۰٬۲۶۵٬۰۰۰ ,۵
32552,۱۴۰۱,۳,۱۸۵,1,1,1,0,پاسداران,۷۵٬۰۰۰٬۰۰۰ ,۷
32553,۱۳۹۱,۲,۱۱۵,1,1,1,0,باغ فیض,۶۲٬۶۰۸٬۰۰۰ ,۱
32554,۱۴۰۱,۲,۱۰۰,1,1,1,0,نواب,۳۶٬۰۰۰٬۰۰۰ ,۳
32555,1369,۳,۱۵۰,0,0,1,0,یوسف‌آباد,۷۰٬۰۰۰٬۰۰۰ ,0
32556,۱۳۷۷,۱,۴۵,0,0,1,0,حافظیه,۵۱٬۱۱۱٬۰۰۰ ,۳
32557,۱۳۷۵,۳,۱۵۲,0,1,1,0,طرشت,۵۵٬۲۶۳٬۰۰۰ ,۱
32558,۱۴۰۱,۲,۵۰,1,1,1,0,چیتگر,۱۵٬۷۶۰٬۰۰۰ ,۴
32559,۱۴۰۱,۲,۱۱۳,1,1,1,0,سرو آزاد,۴۱٬۱۵۰٬۰۰۰ ,۴
32560,۱۴۰۱,۲,۵۰,1,1,1,0,چیتگر,۱۵٬۸۰۰٬۰۰۰ ,۴
32561,۱۴۰۱,۲,۱۴۵,1,1,1,0,پاسداران,۱۷۰٬۳۴۴٬۰۰۰ ,۲
32562,۱۳۹۵,۲,۷۵,0,1,1,0,قلهک,۶۹٬۳۳۳٬۰۰۰ ,۴
32563,۱۳۸۵,۳,۱۴۰,1,1,1,0,قلهک,۸۳٬۵۷۱٬۰۰۰ ,۶
32564,۱۳۸۳,۲,۷۰,0,1,1,0,شهرک راه‌آهن,۵۲٬۸۵۷٬۰۰۰ ,۲
32565,۱۳۸۴,۲,۶۷,0,0,1,0,کوی فردوس,۵۰٬۷۴۶٬۰۰۰ ,۱
32566,۱۳۸۹,۳,۱۳۰,1,1,1,0,پونک,۷۰٬۰۰۰٬۰۰۰ ,۲
32567,۱۴۰۱,۳,۱۲۰,1,1,1,0,نظام‌آباد,۴۶٬۱۶۶٬۰۰۰ ,۶
32568,۱۳۹۰,۲,۹۰,1,1,1,0,دریان‌نو,۵۴٬۴۴۴٬۰۰۰ ,۳
32569,۱۴۰۱,۳,۲۰۰,1,1,1,0,وردآورد,۳۶٬۵۰۰٬۰۰۰ ,۴
32570,۱۳۸۶,۲,۱۱۶,1,1,1,0,سعادت‌آباد,۱۱۰٬۳۴۴٬۰۰۰ ,۳
32571,۱۴۰۰,۳,۱۳۰,1,1,1,0,دیلمان,۴۵٬۰۰۰٬۰۰۰ ,۱
32572,۱۳۹۰,۱,۵۰,0,0,1,0,بریانک,۳۰٬۰۰۰٬۰۰۰ ,۳
32573,۱۴۰۱,۲,۱۰۹,1,1,1,0,سرو آزاد,۴۴٬۹۵۴٬۰۰۰ ,۹
32574,۱۴۰۱,۳,۱۱۲,1,1,1,0,پاسداران,۹۰٬۱۷۸٬۰۰۰ ,۲
32575,۱۴۰۱,۲,۱۰۴,1,1,1,0,درکه,۷۶٬۹۲۳٬۰۰۰ ,۵
32576,۱۳۸۰,۴,۸۰,0,0,1,0,فاطمی، خیابان زربافیان (خ. کارگر جنوبی),۳۵٬۰۰۰٬۰۰۰ ,۴
32577,۱۳۹۴,۳,۱۷۳,1,1,1,0,شیان,۸۳٬۸۱۵٬۰۰۰ ,۵
32578,۱۴۰۱,۲,۱۰۶,1,1,1,0,چیتگر,۱۷٬۹۵۲٬۰۰۰ ,۷
32579,۱۳۹۵,۲,۶۹,1,1,1,0,ستارخان,۶۰٬۴۳۴٬۰۰۰ ,۴
32580,۱۳۸۳,۳,۱۴۰,1,1,1,0,اختیاریه,۹۶٬۴۲۸٬۰۰۰ ,۵
32581,۱۳۸۶,۳,۱۶۵,1,1,1,0,ولنجک,۱۲۷٬۲۷۲٬۰۰۰ ,۴
32582,۱۳۹۳,۳,۱۱۰,1,1,1,0,پاسداران,۱۰۰٬۰۰۰٬۰۰۰ ,۵
32583,۱۳۸۰,۲,۵۰,0,1,1,0,فرمانیه,۱۲۷٬۰۰۰٬۰۰۰ ,۱
32584,۱۳۹۵,۲,۱۱۹,1,1,1,0,دزاشیب,۱۲۶٬۰۵۰٬۰۰۰ ,۵
32585,۱۳۹۱,۲,۸۰,1,1,1,0,دانشگاه شریف,۶۵٬۶۲۵٬۰۰۰ ,۱
32586,۱۳۹۹,۲,۵۰,1,1,1,0,چیتگر,۱۶٬۳۸۰٬۰۰۰ ,۷
32587,۱۴۰۱,۲,۱۱۵,1,1,1,0,دریاچه شهدای خلیج فارس,۴۳٬۰۴۳٬۰۰۰ ,۶
32588,۱۴۰۰,۳,۲۰۰,1,1,1,0,اقدسیه,۲۱۰٬۰۰۰٬۰۰۰ ,۴
32589,۱۴۰۱,۳,۱۵۸,1,1,1,0,دریاچه شهدای خلیج فارس، خیابان جوزانی شرقی (خیابان مولوی),۵۵٬۰۰۰٬۰۰۰ ,۲
32590,۱۳۸۲,۲,۸۱,1,1,1,0,شهران شمالی,۶۲٬۹۶۲٬۰۰۰ ,۵
32591,۱۳۸۶,۱,۸۰,1,0,1,0,تهرانپارس غربی,۶۶٬۰۰۰٬۰۰۰ ,۱
32592,۱۳۷۳,۲,۸۰,1,1,1,0,طرشت,۴۷٬۵۰۰٬۰۰۰ ,0
